lat,lon,tags,osm_id,osm_type,pilastro
39.6480825,8.899571,"{'artwork_type': 'sculpture', 'tourism': 'artwork'}",13567868910,node,turismo
39.6479603,8.8995279,"{'historic': 'memorial', 'memorial': 'war_memorial'}",13567868912,node,turismo
39.6736463,8.8873303,"{'historic': 'memorial', 'memorial': 'statue', 'statue': 'saint'}",13573788888,node,turismo
39.6721668,8.8880655,"{'historic': 'memorial', 'memorial': 'war_memorial'}",13573793693,node,turismo
39.6915313,8.9104586,"{'artwork_type': 'mural', 'tourism': 'artwork'}",13574119642,node,turismo
39.6919501,8.9086058,"{'artwork_type': 'mural', 'tourism': 'artwork'}",13574119653,node,turismo
39.6921434,8.9054604,"{'artwork_type': 'mural', 'name': 'Gigi Riva', 'tourism': 'artwork'}",13574119679,node,turismo
39.9311196,8.5713074,"{'name': 'Villa Donigala', 'tourism': 'guest_house'}",13577654454,node,turismo
39.9298238,8.5722998,"{'name': 'Giardino Villa Sara', 'tourism': 'guest_house'}",13577654455,node,turismo
39.9277284,8.5766186,"{'name': 'B&B Al Rimedio', 'tourism': 'guest_house'}",13577654456,node,turismo
39.6622018,8.9201664,"{'name': 'Casa Berenice', 'tourism': 'guest_house'}",13579788386,node,turismo
39.6615295,8.9262536,"{'historic': 'ruins', 'name': 'Ruderi Chiesa Santa Maria'}",13579788387,node,turismo
39.6598778,8.9233716,"{'name': 'Museo Etnografico Sa Tellaia', 'tourism': 'museum'}",13579788388,node,turismo
39.6608642,8.9212867,"{'name': 'Locanda La Rosa', 'tourism': 'motel'}",13579825125,node,turismo
39.6216724,8.9604745,"{'artwork_type': 'mural', 'tourism': 'artwork'}",13582729487,node,turismo
39.6211988,8.9604099,"{'artwork_type': 'mural', 'tourism': 'artwork'}",13582729489,node,turismo
39.6227244,8.9607041,"{'artwork_type': 'mural', 'tourism': 'artwork'}",13582737655,node,turismo
39.6156915,8.9623766,"{'artwork_type': 'mural', 'tourism': 'artwork'}",13582737706,node,turismo
39.6193698,8.958684,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti della Prima Guerra Mondiale'}",13582737735,node,turismo
39.6196395,8.9588691,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti della Seconda Guerra Mondiale'}",13582737736,node,turismo
39.6232533,8.9604993,{'historic': 'wayside_shrine'},13582737924,node,turismo
39.6153185,8.9560091,"{'historic': 'memorial', 'memorial': 'statue', 'statue': 'saint'}",13582738056,node,turismo
39.6171625,8.9579002,"{'name': 'Villa Chiara', 'rooms': '2', 'tourism': 'guest_house'}",13586337660,node,turismo
39.6161284,8.9560878,"{'name': 'B&B La Pavoncella', 'tourism': 'guest_house'}",13586337662,node,turismo
39.6183238,8.96017,"{'name': 'Diamante Sardo', 'tourism': 'guest_house'}",13586337663,node,turismo
40.171714,8.9220555,"{'artwork_type': 'mural', 'tourism': 'artwork'}",13586497992,node,turismo
40.1749029,8.9210354,"{'historic': 'memorial', 'memorial': 'plaque', 'name': 'Lapide ai Caduti della Prima Guerra Mondiale'}",13586551605,node,turismo
40.1749448,8.9210625,"{'historic': 'memorial', 'memorial': 'plaque', 'name': 'Lapide ai Caduti della Seconda Guerra Mondiale'}",13586551606,node,turismo
39.7017667,9.1470339,"{'artwork_type': 'mural', 'tourism': 'artwork'}",13587234270,node,turismo
39.7002675,9.142229,"{'name': 'B&B Porcedda Giacomo', 'tourism': 'guest_house'}",13587234271,node,turismo
39.7012548,9.1429683,"{'name': 'B&B Marongiu Giuseppina', 'tourism': 'guest_house'}",13587234279,node,turismo
39.7030242,9.145852,"{'name': 'Ipetra Affittacamere', 'tourism': 'guest_house'}",13587234280,node,turismo
39.703163,9.1452756,"{'artwork_type': 'mural', 'tourism': 'artwork'}",13587234282,node,turismo
39.7026365,9.1438925,"{'name': 'Biora Hospitality', 'tourism': 'guest_house'}",13587234283,node,turismo
39.6989305,9.1456559,"{'name': 'B&B Alberelli', 'tourism': 'guest_house'}",13587234284,node,turismo
39.704356,9.1476993,"{'name': 'B&B Belli Come Il Sole', 'tourism': 'guest_house'}",13587234285,node,turismo
39.7014104,9.1459903,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai caduti di Serri'}",13587257070,node,turismo
39.8870639,8.6072251,"{'name': ""B&B Cuccuru 'e Portu"", 'tourism': 'guest_house'}",13588936666,node,turismo
39.8840948,8.6048111,"{'historic': 'memorial', 'memorial': 'statue', 'name': 'Santa Giusta', 'statue': 'saint'}",13588936678,node,turismo
39.8742411,8.6134735,"{'historic': 'memorial', 'memorial': 'statue', 'name': 'San Pio da Pietrelcina', 'statue': 'saint'}",13588936681,node,turismo
39.8780006,8.6080939,"{'artist_name': 'Salvatore Garau', 'artwork_type': 'sculpture', 'name': ""Testa dell'Anguilla"", 'tourism': 'artwork'}",13588955017,node,turismo
39.878213,8.6086382,"{'artist_name': 'Salvatore Garau', 'artwork_type': 'sculpture', 'name': ""Coda dell'Anguilla"", 'tourism': 'artwork'}",13588955018,node,turismo
39.4311431,9.3233543,"{'access': 'yes', 'alt_name': 'Nuraghe Conca de Sa Tuppa', 'alt_name:it': 'Nuraghe Monte Genis', 'historic': 'ruins', 'historic:civilization': 'nuragic', 'name': 'Nuraxi de Monte Gennas', 'old_name': 'Nuraxi Monte Gennas'}",13589593335,node,turismo
39.907721,8.5121767,"{'name': 'Casa ""Stella Maris""', 'phone': '+39 340 062 4802', 'tourism': 'hostel', 'website': 'https://www.sfg-stellamaris.com'}",13592194083,node,turismo
39.5465107,8.7879302,"{'historic': 'memorial', 'memorial': 'sculpture', 'name': 'Monumento ai Marinai'}",13596077754,node,turismo
39.5465393,8.7878615,"{'historic': 'memorial', 'memorial': 'stele', 'name': 'Monumento ai Caduti del Mare'}",13596077755,node,turismo
39.5531391,8.7917157,"{'historic': 'memorial', 'memorial': 'war_memorial'}",13596108983,node,turismo
39.6409575,9.0018316,"{'name': 'B&B Araucaria', 'tourism': 'guest_house'}",13598727228,node,turismo
39.6431886,9.0066252,"{'name': 'Affittacamere Perra Nicola', 'tourism': 'guest_house'}",13598727229,node,turismo
40.1342755,8.8356121,"{'name': 'Piccola Dimora', 'tourism': 'guest_house'}",13602969085,node,turismo
40.1343104,8.8322276,"{'name': 'Ci fu un tempo', 'tourism': 'museum'}",13602969092,node,turismo
40.1246918,8.8205932,"{'artwork_type': 'mural', 'tourism': 'artwork'}",13603277981,node,turismo
40.1242146,8.821264,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Abbasanta'}",13603277983,node,turismo
40.123708,8.8222836,"{'historic': 'memorial', 'memorial': 'statue', 'name': 'San Martino', 'statue': 'saint'}",13603277985,node,turismo
40.7827204,9.6590966,"{'addr:city': 'San Teodoro', 'addr:housenumber': '19', 'addr:postcode': '07052', 'addr:street': 'Via Granada', 'air_conditioning': 'yes', 'guest_house': 'bed_and_breakfast', 'internet_access': 'yes', 'level': '1', 'name': 'B&B GUACAMAYO', 'reservation': 'recommended', 'rooms': '3', 'smoking': 'outside', 'tourism': 'guest_house', 'website': 'https://www.bnbguacamayo.com/', 'wheelchair': 'no'}",13606474679,node,turismo
39.7060448,8.9175079,"{'name': ""Casa Museo dell'Arte Contadina"", 'tourism': 'museum'}",13607189257,node,turismo
39.7051313,8.9160151,"{'artwork_type': 'mural', 'tourism': 'artwork'}",13607201621,node,turismo
39.7050442,8.9175503,"{'artist_name': 'Agostino Murru', 'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Turri'}",13607201746,node,turismo
39.6815746,8.9849738,"{'name': 'Museo Multimediale del Regno di Arborea', 'tourism': 'museum'}",13607263833,node,turismo
39.6794477,8.984641,"{'historic': 'memorial', 'memorial': 'statue', 'name': 'San Pio da Pietrelcina', 'statue': 'saint'}",13607263874,node,turismo
39.9007859,8.5917867,"{'artwork_type': 'mosaic', 'name': 'Albero Eradicato', 'tourism': 'artwork'}",13607288399,node,turismo
39.8999227,8.5940525,"{'name': 'Domus de Brugu', 'tourism': 'guest_house'}",13607332001,node,turismo
39.8842289,8.7817997,"{'historic': 'memorial', 'memorial': 'statue', 'statue': 'virgin'}",13607394128,node,turismo
39.8857569,8.7786501,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Villaurbana'}",13607394130,node,turismo
39.715305,8.9577759,"{'historic': 'memorial', 'memorial': 'statue', 'name': 'San Pio da Pietrelcina', 'statue': 'saint'}",13607720152,node,turismo
39.7165625,8.9619657,{'tourism': 'artwork'},13607720180,node,turismo
39.7120182,8.9620257,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Tuili'}",13607720280,node,turismo
39.7238512,8.939716,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Setzu'}",13607801234,node,turismo
39.9979008,8.5382586,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Riola'}",13608090257,node,turismo
39.9930803,8.5571571,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Baratili'}",13608090338,node,turismo
39.5580783,9.3324499,"{'archaeological_site': 'tomb', 'historic': 'archaeological_site', 'historic:civilization': 'nuragic', 'name': 'Tomba Nuraxi'}",13608169944,node,turismo
39.7424984,8.9256439,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Genuri'}",13609038927,node,turismo
39.7453991,8.9235893,"{'name': ""Museo dell'Olio"", 'tourism': 'museum'}",13609038969,node,turismo
40.1109329,8.8848499,"{'artist_name': 'Pinuccio Sciola', 'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Tadasuni'}",13609291806,node,turismo
39.5621767,8.9838952,"{'historic': 'memorial', 'memorial': 'statue', 'statue': 'virgin'}",13614570083,node,turismo
39.5640361,8.9834248,"{'artwork_type': 'mural', 'tourism': 'artwork'}",13614603837,node,turismo
39.5617595,8.9837486,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Segariu'}",13614603963,node,turismo
39.6150839,9.1083239,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Gesico'}",13615357698,node,turismo
39.6166849,9.1079701,"{'name': 'Sistema Museale Gesico', 'tourism': 'museum'}",13615386548,node,turismo
39.17142,9.3805318,"{'archaeological_site': 'church', 'historic': 'archaeological_site', 'name': 'Chiesa di Nostra Signora di Bonaria'}",13617444042,node,turismo
39.1622737,9.3894748,{'historic': 'wayside_shrine'},13617955703,node,turismo
39.1606583,9.3914787,"{'historic': 'archaeological_site', 'historic:civilization': 'nuragic', 'name': 'Nuraxi Picia'}",13618111680,node,turismo
39.6513719,9.1264489,"{'historic': 'pillory', 'name': 'Sa Perda de Sa Bregungia'}",13623283064,node,turismo
39.6582082,9.1299135,"{'historic': 'memorial', 'memorial': 'statue', 'statue': 'virgin'}",13623283114,node,turismo
39.6610603,9.1335874,"{'historic': 'memorial', 'memorial': 'statue', 'name': 'Beato Giovanni Paolo Secondo', 'statue': 'saint'}",13623283156,node,turismo
39.6538117,9.1273889,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Mandas'}",13623283236,node,turismo
39.6512047,9.1266574,"{'name': ""Museo dell'arte Sacra"", 'tourism': 'museum'}",13623283237,node,turismo
39.2428226,9.1902812,"{'name': 'Museo Etnografico Il Ciclo della Vita', 'tourism': 'museum'}",13624732451,node,turismo
39.2410415,9.1862434,"{'name': ""Museo Etnografico Sa Domu 'e Farra"", 'tourism': 'museum'}",13624732452,node,turismo
39.7888488,9.0780053,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Nurallao'}",13624894924,node,turismo
39.7795409,9.2152021,"{'historic': 'memorial', 'memorial': 'statue', 'name': 'Benvenuto Lobina'}",13624995662,node,turismo
39.7793757,9.2152329,"{'artwork_type': 'mural', 'tourism': 'artwork'}",13624995663,node,turismo
39.7793603,9.2152907,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Villanova Tulo'}",13624995664,node,turismo
39.7799611,9.2122849,"{'artist_name': 'Antonio Sanna;Gianluca Lai', 'artwork_type': 'mural', 'name': 'Su scioperu de Su 21.08.1932', 'tourism': 'artwork'}",13624995694,node,turismo
39.6922891,9.2536775,"{'name': 'Museo Etnografico Sa Omo Axiu', 'tourism': 'museum'}",13626327328,node,turismo
39.6938653,9.2524026,"{'name': 'Museo La Casa del Nuraghe Arrubiu', 'tourism': 'museum'}",13626327329,node,turismo
39.6903364,9.2533917,"{'artist_name': 'Piazza Caduti', 'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Orroli'}",13626327730,node,turismo
39.713775,9.2287825,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Nurri'}",13626582644,node,turismo
39.623411,9.3532775,"{'name': ""Museo Etnografico Sa Omo 'e Aiaiu"", 'tourism': 'museum'}",13627157128,node,turismo
39.6243571,9.3535857,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Escalaplano'}",13627167127,node,turismo
39.5958688,9.1832528,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti nella Prima Guerra Mondiale'}",13634102906,node,turismo
39.5956892,9.1830518,"{'name': 'Casa del Pane', 'tourism': 'museum'}",13634102966,node,turismo
39.6036373,9.1903807,"{'name': 'Museo Casa Erriu', 'tourism': 'museum'}",13634103242,node,turismo
39.6034024,9.1902908,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Siurgus Donigala'}",13634103248,node,turismo
39.5222793,9.3811497,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Armungia'}",13634249007,node,turismo
39.5218999,9.3821808,"{'name': 'La Casa del fabbro', 'tourism': 'museum'}",13634249008,node,turismo
39.5223908,9.3807594,"{'name': 'Museo Emilio Lussu', 'tourism': 'museum'}",13634249010,node,turismo
39.5225303,9.3817255,"{'artwork_type': 'mural', 'tourism': 'artwork'}",13634249067,node,turismo
39.521425,9.3838502,"{'name': 'Residenza Culturale Armungia', 'tourism': 'guest_house', 'website': 'https://www.vathel.com/residenzaculturalearmungia'}",13634265730,node,turismo
39.6488131,8.7984771,"{'archaeological_site': 'megalith', 'building': 'yes', 'historic': 'archaeological_site', 'historic:civilization': 'nuragic', 'historic:period': 'nuragic', 'megalith_type': 'nuraghe', 'name': 'Nuraghe Brodu in Cuccuru', 'ruins': 'yes'}",13639055290,node,turismo
39.6242946,8.8903508,"{'archaeological_site': 'megalith', 'historic': 'archaeological_site', 'historic:civilization': 'nuragic', 'historic:period': 'nuragic', 'megalith_type': 'nuraghe', 'name': 'Nuraghe sa Lopera', 'ruins': 'yes'}",13639091317,node,turismo
39.6630389,8.8555196,"{'archaeological_site': 'megalith', 'building': 'yes', 'historic': 'archaeological_site', 'historic:civilization': 'nuragic', 'historic:period': 'nuragic', 'megalith_type': 'nuraghe', 'name': 'Nuraghe Liccu', 'ruins': 'yes'}",13639121943,node,turismo
39.6568546,8.8173383,"{'archaeological_site': 'megalith', 'building': 'yes', 'historic': 'archaeological_site', 'historic:civilization': 'nuragic', 'historic:period': 'nuragic', 'megalith_type': 'nuraghe', 'name': 'Nuraghe Miale Craba', 'ruins': 'yes'}",13639160210,node,turismo
39.6531251,8.8156405,"{'archaeological_site': 'megalith', 'building': 'yes', 'historic': 'archaeological_site', 'historic:civilization': 'nuragic', 'historic:period': 'nuragic', 'megalith_type': 'nuraghe', 'name': ""Nuraghe Scala s'Egua"", 'ruins': 'yes', 'wikidata': 'Q122206434'}",13639163867,node,turismo
39.6977753,9.0977143,"{'artwork_type': 'mural', 'tourism': 'artwork'}",13640529236,node,turismo
39.6987277,9.1057694,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Gergei'}",13640806049,node,turismo
39.6989971,9.1195163,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Escolca'}",13640806056,node,turismo
39.6993966,9.0992232,"{'artwork_type': 'mural', 'tourism': 'artwork'}",13640806505,node,turismo
39.6984704,9.1211023,"{'name': 'Casa Museo Sa Omu de Su Pilattusu', 'tourism': 'museum'}",13640806531,node,turismo
39.698266,9.1198783,"{'name': 'Casa Seu', 'tourism': 'museum'}",13640806532,node,turismo
39.7767099,9.0386784,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Nuragus'}",13641311523,node,turismo
39.5618782,9.0462969,"{'name': ""Museo d'Arte Religiosa"", 'tourism': 'museum'}",13644522139,node,turismo
39.5599202,9.0439297,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Guasila'}",13644522206,node,turismo
39.5577948,9.0360309,"{'historic': 'memorial', 'memorial': 'statue', 'name': 'San Giuseppe', 'statue': 'saint'}",13644522287,node,turismo
39.5676982,9.0716207,"{'name': 'Casa Museo Sa Omu de Su Pilattusu', 'tourism': 'museum'}",13645440677,node,turismo
39.5692599,9.0744737,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Guamaggiore'}",13645440714,node,turismo
39.5683596,9.1028716,"{'artwork_type': 'statue', 'name': 'Dea Madre', 'tourism': 'artwork'}",13647095248,node,turismo
39.5687066,9.1033156,"{'name': 'Museo di Arte Sacra', 'tourism': 'museum'}",13647114615,node,turismo
39.5840147,9.118689,"{'artwork_type': 'mural', 'tourism': 'artwork'}",13647114662,node,turismo
39.5681284,9.1054929,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Selegas'}",13647114663,node,turismo
39.5630427,9.1324627,"{'name': 'Museo Archeologico Suelli', 'tourism': 'museum'}",13649044359,node,turismo
39.5640015,9.1346869,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Suelli'}",13649044401,node,turismo
39.5623329,9.1307432,"{'historic': 'memorial', 'memorial': 'statue', 'name': 'San Giorgio Vescovo', 'statue': 'saint'}",13649044414,node,turismo
39.5394098,9.085832,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Ortacesus'}",13649297167,node,turismo
39.5384828,9.0834166,"{'name': 'Museo del Grano', 'tourism': 'museum'}",13649310661,node,turismo
39.5418618,9.1943195,"{'historic': 'memorial', 'memorial': 'statue', 'name': 'Statua del Redentore', 'statue': 'saint'}",13649529191,node,turismo
39.5378452,9.1985922,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di San Basilio'}",13649568799,node,turismo
39.5781253,9.2865929,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Goni'}",13649881443,node,turismo
39.5782279,9.2852825,"{'denomination': 'catholic', 'historic': 'wayside_shrine', 'name': 'Santa Barbara', 'religion': 'christian'}",13649881469,node,turismo
39.5497741,9.3623838,"{'name': 'Museo Casa Olla', 'tourism': 'museum'}",13650221933,node,turismo
39.5492117,9.3635238,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Lapide commemorativa ai Caduti di Ballao'}",13650221985,node,turismo
40.77985,9.5572122,{'tourism': 'camp_site'},13651408441,node,turismo
39.5160285,9.2900321,{'tourism': 'guest_house'},13660715483,node,turismo
39.5175807,9.2945252,"{'description': ""It was a water well but it's been walled and is not usable to get water anymore"", 'historic': 'monument', 'inscription': 'None', 'name': 'Water well walled'}",13660722318,node,turismo
39.5162556,9.294565,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Silius'}",13660722331,node,turismo
39.4966448,9.3043662,"{'historic': 'memorial', 'memorial': 'war_memorial', 'memorial:conflict': 'WW1', 'name': 'Lapide Commemorativa ai Caduti di San Nicolò Gerrei'}",13662218822,node,turismo
39.4972416,9.3034465,"{'historic': 'memorial', 'memorial': 'statue', 'name': 'Salvatore Corrias'}",13662218848,node,turismo
39.4957191,9.3019572,"{'artist_name': 'Pinuccio Sciola', 'artwork_subject': 'Salvatore Naitza', 'artwork_type': 'sculpture', 'tourism': 'artwork'}",13662233294,node,turismo
39.4927406,9.3943519,"{'name': 'Casa Museo Su Molinu', 'tourism': 'museum'}",13664458221,node,turismo
39.4926707,9.3934889,"{'historic': 'memorial', 'memorial': 'war_memorial', 'memorial:conflict': 'WW1;WW2', 'name': 'Lapide Commemorativa ai Caduti di Villasalto'}",13664458225,node,turismo
39.4931485,9.386507,"{'historic': 'memorial', 'memorial': 'statue', 'name': 'Monumento al Minatore'}",13664458497,node,turismo
39.2096718,9.1244696,{'tourism': 'viewpoint'},13665216925,node,turismo
39.4197547,9.5777644,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Muravera'}",13665231664,node,turismo
39.4199895,9.5802833,"{'artwork_type': 'sculpture', 'name': 'Arancia di Muravera', 'tourism': 'artwork'}",13665231693,node,turismo
39.4400179,9.5746665,"{'name': 'Ex-Mu', 'tourism': 'museum'}",13667474502,node,turismo
39.439432,9.5424834,"{'artwork_type': 'mural', 'tourism': 'artwork'}",13669575908,node,turismo
39.4396263,9.5424634,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di San Vito'}",13669575917,node,turismo
39.3418237,9.3602346,"{'historic': 'memorial', 'memorial': 'bust', 'name': 'Emilio Lussu'}",13674981575,node,turismo
39.441612,9.0130853,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Nuraminis'}",13675314417,node,turismo
39.4857645,9.0383615,"{'historic': 'memorial', 'memorial': 'statue', 'statue': 'virgin'}",13677422797,node,turismo
39.4835534,9.0345416,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Samatzai'}",13677422861,node,turismo
39.487521,9.0650719,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Pimentel'}",13677526399,node,turismo
39.473966,9.102832,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Barrali'}",13679908259,node,turismo
39.4751655,9.1028577,"{'historic': 'memorial', 'memorial': 'statue', 'name': 'Sacro Cuore di Gesù', 'statue': 'saint'}",13679908318,node,turismo
39.4772878,9.1047535,"{'historic': 'memorial', 'memorial': 'statue', 'name': 'San Pio da Pietrelcina', 'statue': 'saint'}",13679908319,node,turismo
39.4332641,9.1273638,"{'historic': 'memorial', 'memorial': 'war_memorial', 'memorial:conflict': 'WW1;WW2', 'name': 'Monumento ai Caduti di Donori'}",13681267274,node,turismo
39.4324528,9.1275355,"{'historic': 'memorial', 'memorial': 'war_memorial', 'memorial:conflict': 'WW1', 'name': 'Lapide Commemorativa ai caduti di Donori nella Prima Guerra Mondiale'}",13681315490,node,turismo
39.4760376,9.1698881,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': ""Monumento ai Caduti di Sant'Andrea Frius""}",13681594695,node,turismo
39.4781543,9.1687813,"{'historic': 'memorial', 'memorial': 'statue', 'name': 'San Pio da Pietrelcina', 'statue': 'saint'}",13681617984,node,turismo
39.3735832,9.1757552,"{'historic': 'memorial', 'memorial': 'statue', 'name': 'San Pio da Pietrelcina', 'statue': 'saint'}",13682148853,node,turismo
39.3755415,9.1766551,"{'name': 'Sa Mola de Su Notariu', 'tourism': 'museum'}",13685043339,node,turismo
39.2976284,9.2060362,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Sinnai'}",13685300257,node,turismo
39.4823379,9.6225467,{'tourism': 'viewpoint'},13685994441,node,turismo
39.4615634,9.6326618,{'tourism': 'viewpoint'},13685994442,node,turismo
39.3933536,9.5596188,{'tourism': 'viewpoint'},13686007174,node,turismo
39.1394684,9.4295122,"{'historic': 'memorial', 'memorial': 'statue', 'statue': 'virgin'}",13686232573,node,turismo
39.3049421,9.20753,"{'historic': 'memorial', 'memorial': 'statue', 'name': 'San Pio da Pietrelcina', 'statue': 'saint'}",13686531165,node,turismo
39.3020333,9.2020234,"{'name': 'MUA Sinnai', 'tourism': 'museum', 'website': 'https://www.muasinnai.com'}",13686531239,node,turismo
39.3742748,9.1584821,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Serdiana'}",13686942668,node,turismo
39.3750404,9.1580862,"{'name': 'Casa Museo', 'tourism': 'museum'}",13687939332,node,turismo
39.3740252,9.1583913,"{'historic': 'memorial', 'memorial': 'plaque', 'name': 'Lapide commemorativa ai caduti della Prima Guerra Mondiale'}",13687939506,node,turismo
39.3740727,9.158335,"{'historic': 'memorial', 'memorial': 'plaque', 'name': 'Lapide commemorativa ai caduti della Seconda Guerra Mondiale'}",13687939507,node,turismo
39.3875965,9.0385917,"{'denomination': 'catholic', 'historic': 'wayside_shrine', 'name': 'Sacro Cuore di Gesù', 'religion': 'christian'}",13688635361,node,turismo
39.393714,9.0772849,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Ussana'}",13690336022,node,turismo
39.5293178,9.5551156,"{'archaeological_site': 'megalith', 'historic': 'archaeological_site', 'name': 'Tomba dei Giganti Bruncu Perdarba'}",13694060104,node,turismo
39.3456798,9.1799702,"{'artwork_type': 'mural', 'tourism': 'artwork'}",13696008372,node,turismo
39.3473192,9.180094,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Soleminis'}",13696008388,node,turismo
40.7306699,8.5654273,"{'historic': 'wayside_cross', 'material': 'stone'}",13700736164,node,turismo
39.8063743,9.5038589,{'tourism': 'viewpoint'},13701253673,node,turismo
39.2926044,9.1857902,"{'historic': 'memorial', 'memorial': 'statue', 'name': 'San Pio da Pietrelcina', 'statue': 'saint'}",13702052905,node,turismo
39.2909211,9.1849472,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Settmo San Pietro'}",13702052916,node,turismo
39.2932524,9.188259,"{'name': 'Museo dell’Abito Tradizionale Settimese', 'tourism': 'museum'}",13703086562,node,turismo
39.2837959,9.1846357,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti'}",13703086576,node,turismo
39.2830261,9.228521,"{'historic': 'memorial', 'memorial': 'statue', 'name': 'Salvatore Vital', 'statue': 'saint'}",13703517557,node,turismo
39.2903715,9.2286423,"{'artwork_type': 'mural', 'tourism': 'artwork'}",13703718628,node,turismo
39.287435,9.2268791,"{'historic': 'memorial', 'memorial': 'statue', 'name': 'San Pio da Pietrelcina', 'statue': 'saint'}",13703938275,node,turismo
39.1361807,9.5235451,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Villasimius'}",13705293613,node,turismo
39.2901891,8.9551805,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Uta'}",13706296158,node,turismo
40.9919481,8.216376,{'tourism': 'picnic_site'},13707562929,node,turismo
40.9970585,8.2283787,{'tourism': 'picnic_site'},13707562930,node,turismo
41.096728,8.3029722,{'tourism': 'picnic_site'},13707615794,node,turismo
41.0893659,8.3120175,{'tourism': 'picnic_site'},13707615795,node,turismo
41.0924661,8.3047567,{'tourism': 'picnic_site'},13707615796,node,turismo
41.0020442,8.2631479,{'tourism': 'picnic_site'},13707615797,node,turismo
41.0064831,8.2565473,{'tourism': 'picnic_site'},13707615798,node,turismo
39.3111484,8.9291058,"{'historic': 'memorial', 'memorial': 'war_memorial', 'memorial:conflict': 'WW1', 'name': 'Monumento ai Caduti di Villaspeciosa'}",13707966205,node,turismo
